gene_id,isoform_id,region,tissue,archived_r,archived_p,archived_q,raw_weighted_r,raw_weighted_p,raw_unweighted_r,raw_unweighted_p,strand_sensitive_r,strand_sensitive_p,spearman_rho,linear_detrended_r,linear_detrended_p,first_difference_r,first_difference_p,isoform_absolute_expression_r,isoform_absolute_expression_p,gene_total_expression_r,gene_total_expression_p,loo_min_r,loo_max_r,loo_same_sign_fraction,methylation_replicate_reliability,usage_replicate_reliability,n_complete_stages,median_cpg,min_cpg,median_coverage,strand_cpg_gain,strand_sensitive_cpg,raw_weighted_exact_permutation_p,detrended_exact_permutation_p,difference_exact_permutation_p,raw_global_q,unweighted_global_q,strand_sensitive_global_q,detrended_global_q,difference_global_q,raw_weighted_exact_global_q,detrended_exact_global_q,difference_exact_global_q,archived_sign_reproduced,raw_nominal_reproduced,selection_origin,stage_permutation_p,circular_abs_rank,bootstrap_median_r,bootstrap_low_r,bootstrap_high_r,bootstrap_archived_sign_probability,detrended_same_sign,difference_same_sign,bootstrap_interval_excludes_zero,hostile_support_score
Ankrd10,NR_030781,gene_body,ForeBrain,-0.934657326993127,0.0006637436737046,0.0409444844296338,-0.5413209758331525,0.16587086631590073,-0.8352590072393471,0.009841966894144842,-0.5413209758331525,0.16587086631590073,-0.5952380952380952,-0.5706834613236567,0.13959442005094605,-0.4201852365359457,0.34793779451989054,-0.6146607611206082,0.10488967871689794,0.31579792719436045,0.44606857018017276,-0.752093110090791,-0.4258372171231075,1.0,0.4384504919608451,0.9652586696316596,8,128.0,125.0,1385.5,0.0,128.0,0.15848214285714285,0.17507440476190475,0.4187996031746032,0.7485326734981018,0.27351928813562015,0.7638231089898383,0.753070837603507,0.8898000055084049,0.7354742825008534,0.9779538523274478,0.9974398198634841,True,False,archived_only,0.15848214285714285,4,-0.4619425688075535,-0.665825799606808,-0.18570864504172768,1.0,True,True,True,7
Meis2,NM_001159569,gene_body,ForeBrain,-0.965031655064818,0.0001041130322518,0.0253893826377761,-0.9033878818052475,0.002094223123249509,-0.9271375557835614,0.0009149786990058207,-0.9033878818052475,0.002094223123249509,-0.9047619047619048,0.005140845457154881,0.9903610845961943,0.17107560297382174,0.7138042561905769,-0.663292261848615,0.07295626546784004,-0.27261541949250756,0.513607121819355,-0.9772156724645666,-0.8665613022045131,1.0,0.2998805543806894,0.10243785829629037,8,152.0,140.0,1647.5,0.0,152.0,0.0036706349206349206,0.9901537698412698,0.6888144841269841,0.3433914060833611,0.16728590738333968,0.35635484205781515,0.9995194125431662,0.9735495010699491,0.3839353354978355,0.999793588100875,0.9997015587246041,True,True,archived_only,0.0036706349206349206,1,-0.5651231894121242,-0.8389433780181681,-0.055600688972577667,0.985,False,False,True,6
Acly,NM_001199296,gene_body,ForeBrain,0.928427093638535,0.0008681137454966,0.0440262633818279,0.8179493100826023,0.013099462906336203,0.7739397621300134,0.02420577056138549,0.8179493100826023,0.013099462906336203,0.7619047619047619,0.786700647197722,0.020545423706361463,0.8152859712424448,0.025428298423792312,0.7354103674588638,0.03760503722099722,0.6248523654164366,0.0976408173552868,0.7279673871546779,0.8840541243554886,1.0,-0.5176461715978313,0.8738931474857985,8,126.0,125.0,1521.5,0.0,126.0,0.012276785714285714,0.03501984126984127,0.035069444444444445,0.4181432704180372,0.38271793185058195,0.40428319425195686,0.5552448630067235,0.7260715621172551,0.4426539143165356,0.9452775827775828,0.9952985992560824,True,True,archived_only,0.012276785714285714,2,0.4497463741540777,-0.16673451363352232,0.7797030334404204,0.9248,True,True,False,6
Acly,NM_134037,gene_body,ForeBrain,-0.928427093638534,0.0008681137454966,0.0440262633818279,-0.8179493100826022,0.013099462906336222,-0.7739397621300131,0.02420577056138556,-0.8179493100826022,0.013099462906336222,-0.7619047619047619,-0.7867006471977214,0.020545423706361653,-0.8152859712424442,0.025428298423792513,0.43924797683032446,0.2762133182640969,0.6248523654164366,0.0976408173552868,-0.8840541243554885,-0.7279673871546776,1.0,-0.5176461715978313,0.8738931474857982,8,126.0,125.0,1521.5,0.0,126.0,0.012276785714285714,0.03501984126984127,0.035069444444444445,0.4181432704180372,0.38271793185058195,0.40428319425195686,0.5552448630067235,0.7260715621172551,0.4426539143165356,0.9452775827775828,0.9952985992560824,True,True,archived_only,0.012276785714285714,2,-0.44115367662698457,-0.7764767187029094,0.1626190831773466,0.9298,True,True,False,6
Gtf2i,NM_001080747,gene_body,ForeBrain,0.929097553709312,0.0008443806796071,0.0440262633818279,0.7191471418542518,0.0443724300838238,0.5343711817840764,0.17245306997867207,0.7191471418542518,0.0443724300838238,0.6666666666666666,-0.2541226895179079,0.5436360655134993,-0.6494748036241985,0.11439821835763027,0.8185624626271966,0.01297391751628949,0.7426457149731158,0.03481073565694321,0.5704287137323416,0.8385757528271975,1.0,0.4556726432070832,0.8254690989284995,8,165.0,145.0,2024.5,0.0,165.0,0.047718253968253965,0.6197916666666666,0.1599454365079365,0.5569560510240347,0.6590517182002946,0.5604683596187208,0.9290790821655134,0.7814959365187686,0.5779853782747939,0.9891895816226394,0.9952985992560824,True,True,archived_only,0.047718253968253965,2,0.5554938575573642,0.10903066459617891,0.9220949900715059,0.9932,False,False,True,6
Dlgap4,NM_001277186,gene_body,ForeBrain,-0.973109125763113,4.76380962177132e-05,0.0187017672181655,-0.7226108625247367,0.042874015724434375,-0.7822204855573972,0.02178813615877856,-0.6834006159895591,0.06169052858617584,-0.8571428571428571,0.5129701775954232,0.19358898811596065,0.7350066872675654,0.0598315601226955,-0.7022981572599379,0.052110030907705135,-0.09447019880069535,0.8239194436842783,-0.8237728165487553,-0.6295950842734995,1.0,0.4809075659544323,0.939452664780021,8,329.0,323.0,2431.5,64.0,265.0,0.050074404761904764,0.24146825396825397,0.05763888888888889,0.5534828868961646,0.3751248624160758,0.6094690288828076,0.7975040215193192,0.7594676204139309,0.585145744869073,0.9824330657565852,0.9952985992560824,True,True,archived_only,0.050074404761904764,2,-0.6251326034150866,-0.8065826783074357,-0.40744650861612897,1.0,False,False,True,6
Ece2,NM_139293,gene_body,ForeBrain,-0.941479205305154,0.00047930451567,0.0396897055646312,-0.6169436352137855,0.10324011343654035,-0.8769646034866925,0.004237100929023435,-0.36351362313642493,0.3760759815823903,-0.7380952380952381,0.3201126929944526,0.4395314815911977,0.4416396730252565,0.3211750593682262,-0.5806993106372084,0.13119991722125765,0.5170360660480431,0.1894731221763152,-0.7335125693061395,-0.5287023343338911,1.0,0.8304694908529473,0.9806691520816049,8,211.0,204.0,1669.5,97.0,114.0,0.10081845238095238,0.48754960317460316,0.40243055555555557,0.6811334182417367,0.22093899742801262,0.8634421595954316,0.9043971299101756,0.8789571198707532,0.6939316925271981,0.9891895816226394,0.9974398198634841,True,False,archived_only,0.10081845238095238,2,-0.5912579522169341,-0.709046902696179,-0.43700058022708627,1.0,False,False,True,6
Mgat1,NM_001110150,downstream,ForeBrain,0.920320985978693,0.0011902839425258,0.0491221027050103,0.589018582715475,0.12444749639771212,0.6012164523828835,0.11490789523669141,0.589018582715475,0.12444749639771212,0.7142857142857143,-0.12187142775469512,0.7737436323979364,0.3158631709439627,0.49011831982378495,0.4388987462610887,0.27663998768339954,-0.0524404148218866,0.901854337227829,0.5110842068096318,0.7442599909052812,1.0,0.4215654609529403,0.9009219126278832,8,44.0,43.0,389.0,0.0,44.0,0.12904265873015874,0.8015625,0.5391617063492063,0.7002825203495994,0.5879730494039552,0.7143851724475647,0.9743621671389558,0.9315231404535885,0.712414656655437,0.9995570426160224,0.9997015587246041,True,False,archived_only,0.12904265873015874,2,0.4989537970627123,0.13070657425972232,0.7661217089988743,0.996,False,True,True,6
Frmd4a,NM_001177844,gene_body,ForeBrain,0.956121624504559,0.0002043095846614,0.0313779378023223,0.5721918436264739,0.13831169071438562,0.6681830501354964,0.07011330976915128,0.5721918436264739,0.13831169071438562,0.6190476190476191,-0.4699392938715905,0.23999740809713294,0.07242257360036389,0.8773738005640631,0.6859556586486558,0.06033863609889082,0.5848163530771314,0.12783331350682847,0.45233947129287105,0.7799211864295323,1.0,0.43628644472295325,0.7520940088820518,8,258.0,254.0,2677.0,0.0,258.0,0.13747519841269842,0.2815228174603175,0.8493303571428571,0.7123609543227526,0.5190463754204151,0.7256220890332955,0.8177540537430563,0.9883414273359065,0.7175007340069578,0.9825026750172099,0.9997015587246041,True,False,archived_only,0.13747519841269842,3,0.4821049281573907,0.144364591440322,0.6945158592617449,1.0,False,True,True,6
C2cd5,NM_001109688,gene_body,ForeBrain,-0.947205811152297,0.0003534610082289,0.0351170057249657,-0.5616446228028111,0.14741860298436585,-0.4570348613607414,0.2549140611757709,-0.5616446228028111,0.14741860298436585,-0.40476190476190477,-0.220805188896221,0.5992501243144461,-0.027547235709749405,0.9532521022324457,-0.47614341394080073,0.23298829779915026,0.40566859496811863,0.3187010540181289,-0.6766197264400553,-0.44398721469377234,1.0,-0.2128767722986873,0.9855109071392922,8,129.0,123.0,1767.5,0.0,129.0,0.14704861111111112,0.6258184523809524,0.9480654761904762,0.724287381031763,0.7284285629436441,0.7338813605417689,0.9341976642829842,0.9953629791954827,0.7247561843958014,0.9891895816226394,0.9997015587246041,True,False,archived_only,0.14704861111111112,2,-0.35322408553803775,-0.6687044910869816,0.0013523303622540008,0.9744,True,True,False,6
App,NM_001198823,gene_body,ForeBrain,0.927350006306313,0.0009071466952521,0.0440262633818279,0.5165617550077025,0.18995084536828824,0.6899052120482685,0.05828386764974683,0.4254218573747237,0.29335154582405887,0.30952380952380953,0.36683122647369115,0.3714038864655623,0.21729567604560673,0.6397544451890027,0.1066545558363539,0.8015340529596388,-0.4473646844561898,0.2663884272611199,0.029934106824884583,0.6809642183848571,1.0,0.084112281810172,0.9774087082371514,8,183.0,175.0,2283.5,32.0,151.0,0.1966765873015873,0.42743055555555554,0.6569940476190477,0.7726586678010018,0.48361523413906243,0.8290187751902148,0.8824688970624418,0.9629964118829996,0.7808550987120827,0.9891895816226394,0.9997015587246041,True,False,archived_only,0.1966765873015873,1,0.3777663087581923,-0.3060690839690796,0.7776963810993895,0.816,True,True,False,6
Myt1,NM_001171615,gene_body,ForeBrain,0.974122653829021,4.24846496336127e-05,0.0187017672181655,0.47550199832620854,0.23370802110943864,0.8453254360913146,0.00821117944351788,0.47550199832620854,0.23370802110943864,0.47619047619047616,0.5473149411430582,0.16030526383799384,0.787898600148624,0.035366612594800416,0.10209182994483039,0.8099037558511896,-0.04343022790626245,0.9186706615230062,0.29475749276143975,0.6730713500949689,1.0,-0.3164299313159334,0.6657876355748659,8,93.0,89.0,1303.0,0.0,93.0,0.22919146825396824,0.20513392857142856,0.06748511904761904,0.7920744579263377,0.2640697516511387,0.8028962503943063,0.7747970209081392,0.7260715621172551,0.7956371924164486,0.9824330657565852,0.9952985992560824,True,False,archived_only,0.22919146825396824,1,0.2774284587381628,-0.31795617912298163,0.6664806879050327,0.862,True,True,False,6
Myadm,NM_001093765,upstream,ForeBrain,0.921467911683398,0.001140628843727,0.0474377809813629,-0.72028170048368,0.04387818471307736,-0.7778297363516897,0.023050387636056543,-0.72028170048368,0.04387818471307736,-0.7142857142857143,0.10542184598251877,0.8037936979175393,0.3024308959897575,0.5097315814738672,-0.8577573664361847,0.006449238291333804,-0.5815313024255798,0.1305156332272954,-0.8461464199387009,-0.5394014643567216,1.0,-0.446181613834877,0.8405401026686498,8,19.0,15.0,145.0,0.0,19.0,0.04652777777777778,0.8121031746031746,0.551140873015873,0.5560177022900535,0.38163468937580824,0.5598740299741972,0.9784212358892456,0.9348834007903073,0.574166334131418,0.9995570426160224,0.9997015587246041,False,False,archived_only,0.04652777777777778,1,-0.38253332250931793,-0.8302486787043052,0.26787734218659565,0.1816,True,True,False,5
Arhgap21,NM_001081364,gene_body,ForeBrain,0.924918865444799,0.0009994254810751,0.0443727407791295,0.4960122496675743,0.21125942277747145,0.6049561118385628,0.11206906403854283,0.862878495815516,0.005800817411558282,0.5476190476190477,0.7055993023840741,0.05053490853112051,0.7796597490346424,0.038716877043384626,0.3515651736946363,0.3931172662960903,0.25875823686250027,0.5360500070120017,0.2561148496237145,0.7284552877046141,1.0,0.4069554143013316,0.6481837954444204,8,253.0,238.0,2923.5,75.0,178.0,0.21220238095238095,0.05994543650793651,0.09831349206349206,0.7788728128687806,0.5871429757082686,0.3700108852206154,0.6450691060811711,0.7260715621172551,0.7879446404730117,0.9685819095079892,0.9952985992560824,True,False,archived_only,0.21220238095238095,2,0.3834168283848368,-0.07010172730316128,0.7627621719918584,0.945,True,True,False,5
Arhgap21,NM_001128084,gene_body,ForeBrain,-0.924918865444798,0.0009994254810751,0.0443727407791295,-0.4960122496675745,0.21125942277747126,-0.604956111838563,0.11206906403854262,-0.8628784958155163,0.0058008174115582395,-0.5476190476190477,-0.7055993023840745,0.0505349085311203,-0.7796597490346425,0.03871687704338457,-0.12505234235181723,0.7679598644871446,0.25875823686250027,0.5360500070120017,-0.728455287704614,-0.2561148496237149,1.0,0.4069554143013316,0.6481837954444204,8,253.0,238.0,2923.5,75.0,178.0,0.21220238095238095,0.05994543650793651,0.09831349206349206,0.7788728128687806,0.5871429757082686,0.3700108852206154,0.6450691060811711,0.7260715621172551,0.7879446404730117,0.9685819095079892,0.9952985992560824,True,False,archived_only,0.21220238095238095,2,-0.3758725053869334,-0.757633405377891,0.0796275047566915,0.945,True,True,False,5
Pax6,NM_001310144,gene_body,ForeBrain,-0.922314138183828,0.0011048726852476,0.0463097027840137,-0.49195077917977437,0.2156116065650277,0.44189016198864695,0.2729957681751715,-0.5379578827148468,0.1690387866189154,-0.38095238095238093,-0.613826241691184,0.10549641831175201,-0.46919422439350794,0.28816995355525293,-0.16267963002569802,0.7003145440023806,0.184763104653615,0.661372601412283,-0.6065194340792421,-0.3594303612713317,1.0,-0.23632019630048706,0.8712169112866822,8,193.0,186.0,2171.5,36.0,157.0,0.21785714285714286,0.14608134920634921,0.2994295634920635,0.7823929627462479,0.7465140988187681,0.7676601329706745,0.7303246984851399,0.8642194255422667,0.7906767662466374,0.9779538523274478,0.9952985992560824,True,False,archived_only,0.21785714285714286,3,-0.3419966156141473,-0.6790564391462846,0.1979034981281183,0.9152,True,True,False,5
Sirt2,NM_022432,gene_body,ForeBrain,0.955337999871908,0.0002153239660552,0.0313779378023223,0.44096233193424217,0.274123525273626,0.9504363769728839,0.0002931863243388669,0.49743648357104997,0.20974419476437517,0.3333333333333333,-0.054299761640258244,0.8983878960283647,0.14479755262430807,0.7567528447785714,-0.4447599880638988,0.269522101819101,-0.5558999809188981,0.15251372757161852,0.27613576863126726,0.8993948067012122,1.0,0.20288120080409336,0.7829272899607916,8,119.0,117.0,1170.5,62.0,57.0,0.2691468253968254,0.906795634920635,0.7580357142857143,0.8138389072680704,0.14640658905394507,0.7886537640990547,0.9893609106609561,0.9787417097017882,0.8110983757089644,0.9995570426160224,0.9997015587246041,True,False,archived_only,0.2691468253968254,1,0.34915144052231506,-0.15322891003906353,0.7625618507092332,0.9112,False,True,False,5
Fut10,NM_134161,gene_body,ForeBrain,-0.937047458843551,0.0005946286965369,0.0408997814989829,-0.43713021595974794,0.27880564830124493,0.08560480718809117,0.8402734222001822,-0.43713021595974794,0.27880564830124493,-0.5476190476190477,-0.3897316337491726,0.33987719008146267,-0.526923558264282,0.22429116219570255,-0.2133197740375384,0.6119937577567997,0.06637861439998664,0.8759052049625811,-0.5865272400123804,-0.32478577193319214,1.0,-0.399167411566754,0.38500384119552716,8,88.0,88.0,1203.0,0.0,88.0,0.2865327380952381,0.38152281746031746,0.20513392857142856,0.8163468831431419,0.9633343262821251,0.8238702176844329,0.869155216535137,0.8392174493294228,0.8192541246917711,0.9889329625292741,0.9952985992560824,True,False,archived_only,0.2865327380952381,1,-0.197718529199677,-0.6759495752182441,0.4635715453173574,0.7034,True,True,False,5
Spag9,NM_001025429,downstream,ForeBrain,-0.94047722170443,0.000503961336523,0.0400102831174441,-0.26526899327690046,0.5254610132968472,-0.3002043734267259,0.47002146470327844,-0.26526899327690046,0.5254610132968472,-0.8095238095238095,-0.14475191575369276,0.7323575811841943,-0.20169295366494722,0.6645172190604225,-0.428800564257951,0.28911699341888547,-0.5711253056512614,0.13921799526308945,-0.610646314174176,-0.1626616788608159,1.0,-0.0030277179711378794,0.980322483522523,8,21.0,21.0,483.5,0.0,21.0,0.41790674603174605,0.7361855158730158,0.6028025793650794,0.9016946962135343,0.8480424373704172,0.9077665113205229,0.9664387756836498,0.9661078021762671,0.8733352695272517,0.9969583508962965,0.9997015587246041,True,False,archived_only,0.41790674603174605,4,-0.6114384978397203,-0.8257261616432673,0.6282494455925818,0.5076,True,True,False,5
Agbl4,NM_001284190,gene_body,ForeBrain,-0.924273197447387,0.0010249219685588,0.0447049297668131,0.6426243137896857,0.08570925489827294,0.12775834590750723,0.7630469584769727,0.6426243137896857,0.08570925489827294,0.30952380952380953,0.2584272519940611,0.5365903798558627,0.11458250208196703,0.8067531338400519,0.4410026082246084,0.2740745226893728,0.45914390493643215,0.2524451228089502,-0.03915080553641775,0.7560149399233975,0.875,0.7089395259001529,0.8281154911695967,8,139.0,124.0,1463.5,0.0,139.0,0.08085317460317461,0.5906994047619047,0.8235863095238095,0.651823385562722,0.9423471534320318,0.6608576667209025,0.9281763649842448,0.9816139831589569,0.6536904328373738,0.9891895816226394,0.9997015587246041,False,False,archived_only,0.08085317460317461,1,0.5737055617659603,0.2163136164233878,0.8366287251964203,0.0,False,False,True,4
Mtss1,NM_001146180,gene_body,ForeBrain,-0.947656123954233,0.0003446118482284,0.0351170057249657,-0.3284794129142161,0.42697016236809243,-0.8534057722599109,0.007035211594352236,-0.357422316599678,0.3847218934923674,-0.07142857142857142,-0.04264133435510255,0.9201443627548971,0.2511996869701829,0.586876605623428,-0.347426477739711,0.3990973469573775,-0.38439733639164514,0.34710654923827355,-0.5832322846037757,-0.09471064813898022,1.0,0.03426818206091994,0.9469892404499456,8,187.0,182.0,2027.0,4.0,183.0,0.4355406746031746,0.9288690476190476,0.6118303571428572,0.874639978328522,0.25513393466863704,0.8663984693489346,0.9947109535266051,0.9499641323314482,0.8812262441802351,0.9995570426160224,0.9997015587246041,True,False,archived_only,0.4355406746031746,4,-0.22392194931074744,-0.6512530595905464,0.16285315503554276,0.8628,True,False,False,4
Mtss1,NM_144800,gene_body,ForeBrain,0.947656123954233,0.0003446118482284,0.0351170057249657,0.3284794129142161,0.42697016236809243,0.8534057722599109,0.007035211594352236,0.3574223165996778,0.3847218934923676,0.07142857142857142,0.042641334355102714,0.9201443627548967,-0.251199686970183,0.586876605623428,-0.4882062687265531,0.21966501853284653,-0.38439733639164514,0.34710654923827355,0.09471064813898017,0.5832322846037757,1.0,0.03426818206091994,0.9469892404499456,8,187.0,182.0,2027.0,4.0,183.0,0.4355406746031746,0.9288690476190476,0.6118303571428572,0.874639978328522,0.25513393466863704,0.8663984693489346,0.9947109535266051,0.9499641323314482,0.8812262441802351,0.9995570426160224,0.9997015587246041,True,False,archived_only,0.4355406746031746,4,0.22631242019109513,-0.16857533085186727,0.6619702367325268,0.8696,True,False,False,4
Ap2b1,NM_001035854,gene_body,ForeBrain,-0.948765349268668,0.0003234386128508,0.0351170057249657,-0.2575589899650719,0.5380088638067471,-0.180228540161077,0.6693179803187974,-0.2575589899650719,0.5380088638067471,-0.30952380952380953,-0.01199241420422864,0.9775163791803131,0.13764537360147852,0.7685332742881766,-0.7033569299681053,0.0516016811700895,-0.8345324676957695,0.009966992894472273,-0.600757759796588,0.010221625112443337,0.875,0.5675511833307386,0.9228242768919395,8,102.0,102.0,1456.0,0.0,102.0,0.5248759920634921,0.9776537698412698,0.7024801587301587,0.9068378262460126,0.9200087529699428,0.9112881907602575,0.9983109320537571,0.9795125845426569,0.8998576230976162,0.999793588100875,0.9997015587246041,True,False,archived_only,0.5248759920634921,3,-0.2534132577904382,-0.6434715981605561,0.12417761511234421,0.8428,True,False,False,4
Ap2b1,NM_027915,gene_body,ForeBrain,0.948765349268668,0.0003234386128508,0.0351170057249657,0.2575589899650719,0.5380088638067471,0.1802285401610771,0.6693179803187972,0.2575589899650719,0.5380088638067471,0.30952380952380953,0.01199241420422899,0.9775163791803124,-0.13764537360147913,0.7685332742881756,-0.21559751798619278,0.6081068038918898,-0.8345324676957695,0.009966992894472273,-0.01022162511244334,0.6007577597965879,0.875,0.5675511833307386,0.9228242768919394,8,102.0,102.0,1456.0,0.0,102.0,0.5248759920634921,0.9776537698412698,0.7024801587301587,0.9068378262460126,0.9200087529699428,0.9112881907602575,0.9983109320537571,0.9795125845426569,0.8998576230976162,0.999793588100875,0.9997015587246041,True,False,archived_only,0.5248759920634921,3,0.25578435615065015,-0.13438460078731154,0.6289091462426364,0.837,True,False,False,4
Dhx32,NM_001286030,gene_body,ForeBrain,0.972420955952413,5.13630673041287e-05,0.0187017672181655,0.24079155845195527,0.5656638139412231,0.8910892089366912,0.0029715699323333822,0.3046422346864046,0.4631529634199333,0.023809523809523808,0.30997224533350065,0.4549576761589945,0.18215899869143995,0.6958622714144322,0.26510060977811356,0.5257338890784513,0.3053627721732462,0.46204162330831655,-0.2913029067055213,0.5224260829959599,0.875,0.2092670584803249,0.8713224491507101,8,133.0,132.0,1606.5,18.0,115.0,0.5823164682539682,0.5058779761904761,0.6869047619047619,0.9193596209331201,0.22036803291994217,0.8906146874321965,0.9087572782332207,0.9685816996943002,0.9254091511208116,0.9891895816226394,0.9997015587246041,True,False,archived_only,0.5823164682539682,6,0.19985210837827982,-0.31946251737612114,0.6791345813138226,0.7658,True,True,False,4
Bcas3,NM_001166642,gene_body,ForeBrain,0.932173059761864,0.0007409483522831,0.0422892330850968,0.2323878505885522,0.5797060000272165,0.5457006976229555,0.1617939876349143,0.19911336277553898,0.636412674367337,0.19094065395649334,0.0517144438866043,0.9032081593407648,-0.3615335700296347,0.42555351773408956,0.19036664213926485,0.6515922729352039,-0.4653322050023579,0.24527069411939403,-0.13865064800505544,0.4098610644729464,0.875,0.7094649704900235,0.6963912698717973,8,186.0,184.0,2417.5,72.0,114.0,0.5922619047619048,0.9108878968253968,0.4396329365079365,0.924759011899732,0.6464808423578932,0.9400497420505787,0.9911741922402999,0.9033910736963713,0.9276833894591634,0.9995570426160224,0.9986015357060414,True,False,archived_only,0.5922619047619048,5,0.1876900557065398,-0.2698380486110841,0.6315000026588731,0.7786,True,False,False,4
Erbb2ip,NM_001005868,upstream,ForeBrain,-0.924544938085939,0.0010141401889395,0.0445972304398395,-0.21974615345905088,0.6010477934581724,-0.07795241430528577,0.8544302487803519,-0.21974615345905088,0.6010477934581724,-0.08383383833392813,-0.6950035457628135,0.055693952038284734,-0.7346756298565853,0.060006908163042445,-0.2889356503210916,0.4876423104016884,-0.14934183930599088,0.724119655015151,-0.4377313143580984,0.13192071344932194,0.875,-0.5123414961715957,0.8706158671859549,8,31.0,27.0,198.5,0.0,31.0,0.5964285714285714,0.07361111111111111,0.05952380952380952,0.9290707946501977,0.9670104783250176,0.9277673844444595,0.6555521422503238,0.7594676204139309,0.9285686872878669,0.9685819095079892,0.9952985992560824,True,False,archived_only,0.5964285714285714,4,-0.09763536576849158,-0.5662393487188655,0.814343348662126,0.5937627395026498,True,True,False,4
Dhx32,NM_133941,gene_body,ForeBrain,-0.955262903634753,0.0002163995710504,0.0313779378023223,-0.19608401059744804,0.6416578047235793,-0.8552704943709128,0.006780124141074875,-0.27470620925941525,0.5102520804804731,0.047619047619047616,-0.1855591826172385,0.659980550561319,-0.10543678268638548,0.8219982334665866,0.21241588913999787,0.6135384310013812,0.3053627721732462,0.46204162330831655,-0.4842755400161352,0.33599218780086876,0.875,0.2092670584803249,0.9004461874564954,8,133.0,132.0,1606.5,18.0,115.0,0.660094246031746,0.6953125,0.813764880952381,0.9397637705677119,0.25466311620467574,0.901132473561343,0.9475300708012081,0.9834832905950888,0.9453251834006164,0.9917972875070605,0.9997015587246041,True,False,archived_only,0.660094246031746,6,-0.16557259972731503,-0.6407748710935293,0.34682628513177877,0.7238,True,True,False,4
Adcyap1r1,NM_001025372,gene_body,ForeBrain,0.976291818535983,3.27250474401246e-05,0.0187017672181655,0.16915823214269837,0.6888268497073599,-0.47148576708094303,0.23824036510803204,0.16915823214269837,0.6888268497073599,0.42857142857142855,0.549867496633073,0.1579664806626182,0.5581180418349352,0.19290150321476368,0.4133205497561525,0.3087619958934767,0.06641287496062423,0.8758415315407939,-0.0869630333197447,0.5001097218087931,0.875,-0.26273570089940107,0.9463683044884277,8,117.0,113.0,1055.5,0.0,117.0,0.6825644841269841,0.19806547619047618,0.09518849206349206,0.952802683295669,0.7181799042085815,0.9550872934651058,0.7715244866521956,0.8327253261164028,0.9526771732690029,0.9779538523274478,0.9952985992560824,True,False,archived_only,0.6825644841269841,4,0.11523457417698862,-0.6473838379606602,0.7188440831538983,0.6142,True,True,False,4
Adcyap1r1,NM_007407,gene_body,ForeBrain,-0.976291818535983,3.27250474401246e-05,0.0187017672181655,-0.16915823214269846,0.6888268497073597,0.4714857670809431,0.2382403651080319,-0.16915823214269846,0.6888268497073597,-0.42857142857142855,-0.5498674966330734,0.15796648066261781,-0.5581180418349356,0.1929015032147633,-0.1645639322073568,0.6969681221620869,0.06641287496062423,0.8758415315407939,-0.5001097218087932,0.08696303331974461,0.875,-0.26273570089940107,0.9463683044884277,8,117.0,113.0,1055.5,0.0,117.0,0.6825644841269841,0.19806547619047618,0.09518849206349206,0.952802683295669,0.7181799042085815,0.9550872934651058,0.7715244866521956,0.8327253261164028,0.9526771732690029,0.9779538523274478,0.9952985992560824,True,False,archived_only,0.6825644841269841,4,-0.11701592959035145,-0.7238692888594783,0.6436307310837965,0.6053999999999999,True,True,False,4
Gnal,NM_010307,gene_body,ForeBrain,-0.942848894701546,0.0004468997539391,0.0386712448368348,-0.1572166560459715,0.7100401717742781,0.15677660298216123,0.7108250985011095,-0.027284263351121,0.9488673896117468,-0.2857142857142857,-0.21522069646210176,0.6087492969831069,-0.35452559837009456,0.4352379675330126,-0.14617247390370264,0.7298055602797249,-0.1906973430854841,0.6510164112012435,-0.4132035808460217,0.2604322674292793,0.875,0.21127311353765327,0.6789391826532778,8,292.0,286.0,3385.0,29.0,263.0,0.7040426587301587,0.6378968253968254,0.477827380952381,0.9537852804218099,0.9284635670801747,0.9903398666763215,0.9381598551168621,0.9083586772040183,0.9571675574991901,0.9891895816226394,0.9986015357060414,True,False,archived_only,0.7040426587301587,6,-0.10095664697740514,-0.6248481211559653,0.6104840462564334,0.6192,True,True,False,4
Gnal,NM_177137,gene_body,ForeBrain,0.942848894701546,0.0004468997539391,0.0386712448368348,0.1572166560459717,0.7100401717742778,-0.15677660298216098,0.71082509850111,0.02728426335112139,0.9488673896117461,0.2857142857142857,0.21522069646210273,0.6087492969831052,0.3545255983700962,0.4352379675330099,-0.19282246891996027,0.6473194581829553,-0.1906973430854841,0.6510164112012435,-0.26043226742927933,0.413203580846022,0.875,0.21127311353765327,0.6789391826532781,8,292.0,286.0,3385.0,29.0,263.0,0.7040426587301587,0.6378968253968254,0.477827380952381,0.9537852804218099,0.9284635670801747,0.9903398666763215,0.9381598551168621,0.9083586772040183,0.9571675574991901,0.9891895816226394,0.9986015357060414,True,False,archived_only,0.7040426587301587,6,0.10924031567307044,-0.6287688218886042,0.6291658576699104,0.6208,True,True,False,4
